54	59	65	60	56	60	46	67	43	68	60	53	44	58	61	51	55	57	50	47	44	45	47	48	61	41	69	61	40	63	57	55	72	58	62	52	46	51	62	57	66	62	60	50	62	59	57	52	71	48	56	53	50	64	51	49	61	54	53	55	55	58	50	63	54	64	62	58	37	56	60	55	46	63	62	58	49	60	37	61	58	67	55	63	60	59	60	54	45	61	55	47	56	55	58	74	59	58	59	57	58	67	45	54	59	56	63	50	55	61	57	53	58	58	69	47	51	58	68	69	50	54	78	69	63	67	73	74	64	52
51	47	51	64	48	45	49	57	51	52	58	60	57	58	49	58	57	44	47	52	53	64	53	46	64	56	48	49	52	62	57	46	56	52	46	47	50	60	59	53	71	48	61	66	51	64	58	57	57	45	53	49	58	60	62	48	51	66	49	53	66	70	57	49	65	55	53	68	59	59	46	53	57	70	62	65	57	53	51	61	53	50	51	47	72	70	65	41	48	61	65	72	57	53	70	68	67	63	56	72	44	57	49	59	42	50	61	43	68	66	58	58	72	58	68	65	62	48	57	58	60	62	48	76	48	53	61	49	70	58
68	64	67	55	57	56	54	74	64	58	61	60	57	40	54	52	55	55	48	69	62	42	55	60	70	60	53	59	67	65	72	50	63	56	59	53	70	48	49	62	50	77	55	52	42	73	56	54	52	55	58	62	61	56	57	49	53	51	58	52	60	57	57	62	39	48	57	58	55	59	66	68	44	49	72	70	57	41	54	50	57	40	54	52	50	51	47	54	46	51	48	60	56	53	56	61	62	59	58	62	66	39	59	49	64	59	56	73	57	61	52	58	48	64	57	59	63	56	65	43	66	60	65	67	36	76	55	48	37	49
52	50	56	65	54	73	58	57	68	59	56	58	51	50	62	55	62	61	58	59	50	60	71	47	58	43	51	61	45	64	57	75	52	59	73	57	61	78	55	50	35	66	71	61	46	60	57	62	68	62	47	50	57	64	45	58	69	58	49	60	54	48	41	76	59	66	54	69	52	46	59	45	60	54	64	68	54	72	45	58	51	57	48	55	51	59	55	48	56	58	52	53	56	60	51	53	45	47	68	51	63	57	43	50	48	59	57	64	65	61	63	53	45	38	62	61	52	49	65	59	59	62	62	57	58	65	54	62	59	69
45	54	89	68	52	43	58	59	60	58	53	64	45	54	47	53	55	62	39	58	44	69	56	47	50	66	62	66	57	62	58	51	65	62	55	49	56	51	62	47	51	52	47	59	57	44	63	53	61	56	59	63	62	55	68	54	63	59	57	50	51	53	63	71	59	55	68	52	51	62	49	66	61	64	62	52	52	46	71	64	57	62	46	56	48	54	56	67	42	47	57	58	59	57	70	42	58	54	62	63	64	68	40	58	61	57	54	51	56	51	71	56	56	56	49	52	52	59	59	60	45	40	58	60	51	53	57	55	57	61
47	59	48	58	52	45	62	61	52	56	50	56	64	54	48	56	50	75	61	58	66	63	50	59	60	62	42	48	54	56	63	50	50	59	49	55	51	55	59	51	49	48	58	55	55	56	49	45	58	70	54	54	67	52	57	56	59	51	59	60	62	48	47	66	53	55	48	54	48	51	67	42	75	78	57	53	59	57	59	64	57	48	47	64	60	49	60	47	51	71	62	62	50	44	53	49	59	48	60	49	55	50	59	67	61	51	66	62	48	43	41	53	56	56	49	58	66	56	54	50	61	57	55	51	45	60	49	49	49	47
56	63	62	54	56	64	63	56	59	47	56	53	73	51	55	52	50	60	59	55	65	55	55	59	59	47	57	59	56	67	65	53	50	56	44	64	62	48	75	58	57	47	42	53	52	59	44	68	49	60	52	40	63	48	71	43	50	57	46	37	52	55	47	47	49	51	58	56	60	61	57	57	54	65	45	34	57	64	49	45	52	67	66	59	74	63	53	46	52	57	61	56	54	56	54	62	47	53	52	61	62	59	51	60	54	73	59	53	54	55	54	65	65	51	52	61	61	51	68	59	56	65	56	52	64	56	52	68	67	54
51	49	64	43	65	56	54	65	73	49	62	46	60	62	59	47	58	53	67	33	67	62	61	60	50	44	58	50	54	52	68	59	63	57	46	43	58	60	59	53	58	63	58	75	58	66	44	43	61	61	56	57	62	43	46	50	39	50	59	45	51	53	59	55	50	60	55	59	52	54	62	60	55	57	63	58	63	44	49	74	32	49	64	46	47	54	49	70	63	58	57	60	54	50	57	59	69	50	59	64	71	56	62	53	64	48	41	65	61	60	53	44	59	62	54	52	55	52	52	59	66	59	69	48	60	57	65	60	51	59
44	46	62	64	68	62	58	64	59	60	50	54	55	46	59	47	55	70	54	65	51	52	53	55	56	59	54	48	58	49	54	56	75	51	57	44	56	58	50	54	65	47	71	74	59	59	59	68	58	52	63	60	47	51	45	57	76	47	52	54	63	63	57	66	55	59	67	55	60	73	54	47	59	55	71	53	51	58	57	58	65	52	59	61	68	47	64	56	63	63	71	49	57	47	62	65	59	44	50	54	50	50	59	59	51	54	64	56	66	54	65	65	53	49	55	47	62	54	54	42	49	61	55	53	50	65	70	44	48	64
49	66	53	58	52	49	50	51	77	64	58	67	61	64	56	57	59	46	49	53	55	60	45	59	72	56	66	56	71	65	51	50	54	51	57	51	48	68	52	53	66	58	63	64	45	77	47	61	55	54	54	61	44	60	48	61	48	65	57	45	53	75	53	62	54	43	60	59	56	60	48	48	60	41	57	56	66	47	52	55	67	71	51	48	47	55	58	58	54	63	55	56	65	37	54	46	56	50	40	57	68	46	52	63	58	66	73	44	47	53	59	56	64	71	60	75	73	58	55	52	50	51	59	49	51	54	58	67	61	49
44	67	57	54	65	63	53	54	55	54	60	50	70	61	53	40	57	59	64	60	60	54	57	52	58	48	52	48	70	68	59	55	56	54	58	50	70	53	57	58	70	49	45	52	61	60	55	64	68	52	65	55	52	54	59	47	57	56	51	47	52	55	57	59	59	67	66	71	64	54	46	53	69	67	46	55	54	55	59	63	62	57	64	54	65	53	61	46	49	61	62	52	45	46	50	58	46	49	49	43	49	66	50	56	57	52	74	45	58	51	64	56	49	62	53	57	57	68	68	54	55	64	60	59	47	63	59	65	47	69
57	56	61	43	67	50	60	60	56	59	72	54	72	66	58	62	71	63	58	61	69	63	62	56	52	72	56	50	70	61	55	59	60	66	69	58	50	51	57	61	60	55	51	55	62	55	42	65	58	57	64	61	60	47	54	65	53	53	46	49	58	51	58	62	53	65	66	52	54	41	61	52	61	51	46	46	56	52	65	63	50	57	43	65	46	50	58	52	48	72	51	58	64	55	43	54	42	55	55	63	54	58	67	52	52	69	44	62	39	69	50	50	58	51	68	51	64	47	53	47	50	47	61	36	59	71	65	59	48	50
56	59	57	56	59	45	61	75	59	51	44	66	50	51	55	64	67	53	67	56	47	54	67	57	54	54	69	42	56	50	61	55	48	59	53	52	64	65	59	45	52	66	54	63	60	50	53	57	56	45	54	58	63	48	51	49	53	60	80	53	53	61	53	59	53	52	47	56	45	54	58	49	67	47	56	55	44	47	45	64	40	38	53	42	65	67	41	45	48	46	60	46	64	66	62	56	58	49	46	52	61	52	57	54	56	59	54	52	52	51	69	47	45	65	51	59	48	60	61	61	49	53	76	49	52	57	55	63	57	59
47	47	36	64	55	57	60	49	61	62	45	66	64	56	58	61	62	58	52	49	46	60	52	51	46	44	67	63	53	56	51	49	58	54	58	51	50	63	49	49	45	59	47	78	56	64	55	64	63	46	57	53	50	56	49	63	50	69	56	56	48	45	63	51	38	75	48	61	52	50	54	37	57	66	55	52	54	60	62	56	49	55	68	50	51	62	65	60	67	67	46	54	50	55	61	50	63	61	63	39	54	59	51	61	52	58	44	60	71	60	40	51	53	46	51	49	47	63	50	60	70	43	43	66	65	52	56	54	50	59
57	54	52	68	49	69	55	68	49	53	66	59	58	51	46	49	61	56	71	61	76	73	54	68	46	46	63	58	60	63	65	51	62	53	65	57	59	50	50	42	60	70	56	57	59	63	52	61	54	73	54	52	66	64	59	65	48	63	54	68	51	64	68	71	63	51	45	38	64	57	47	64	58	53	57	51	50	71	64	45	54	64	61	64	55	70	46	63	50	72	72	51	60	61	62	59	59	52	61	74	70	60	62	66	55	62	48	54	69	64	60	44	53	63	66	46	52	57	49	56	51	47	62	61	65	55	60	54	66	64
68	60	74	57	57	52	59	53	56	51	51	46	59	66	49	47	46	64	50	66	61	68	61	59	46	51	55	56	49	39	47	59	62	50	49	55	57	56	50	56	64	64	55	59	64	58	62	73	50	56	60	62	56	47	53	59	59	50	45	48	55	70	51	55	58	54	75	62	46	42	61	65	58	57	61	60	63	54	46	58	51	71	55	58	61	66	48	66	52	59	57	57	51	59	67	69	65	63	56	58	40	49	54	55	52	69	47	53	49	56	50	60	59	67	51	53	61	45	74	71	53	54	43	45	58	65	55	46	49	54
51	66	67	56	61	46	53	62	53	56	49	56	60	54	49	82	46	51	59	54	56	54	48	63	70	63	57	65	50	50	63	59	58	63	66	52	54	42	66	46	44	61	62	65	51	62	53	60	52	50	55	56	63	53	51	62	60	55	57	50	65	68	58	54	53	40	48	56	45	57	58	55	53	63	49	63	55	46	50	49	57	60	43	61	70	55	40	63	62	70	50	51	53	71	59	46	75	51	56	68	52	63	39	49	58	57	63	52	57	48	68	61	49	70	64	44	56	52	58	52	53	60	59	68	54	62	50	66	61	60
58	48	57	49	58	68	65	69	52	46	47	63	53	48	62	55	54	44	60	58	71	50	63	62	62	47	56	54	77	62	46	52	56	73	54	66	51	62	55	51	60	68	59	60	59	58	41	53	44	59	51	61	43	64	72	71	51	53	50	51	56	49	53	59	59	62	50	46	60	47	47	49	40	60	46	80	60	57	48	52	52	58	63	53	54	76	48	51	55	59	55	60	65	61	65	53	61	54	44	69	55	59	56	64	64	71	63	53	40	58	81	59	57	64	57	65	53	50	59	62	46	60	53	52	54	59	53	60	57	56
46	48	59	53	65	59	47	51	50	49	53	63	41	60	54	53	59	48	57	65	61	70	64	52	48	44	65	57	59	60	53	62	50	50	57	59	57	51	67	61	50	53	54	65	53	67	63	57	40	54	56	46	52	55	72	80	44	51	66	55	60	68	52	58	66	50	71	73	51	61	54	67	60	61	66	63	80	65	54	52	61	49	53	57	54	61	45	60	52	50	62	57	61	36	54	47	63	59	61	66	50	58	45	55	48	47	42	54	63	45	53	52	61	58	66	58	57	55	57	60	61	54	48	70	54	63	57	52	53	58
81	48	43	54	66	49	47	58	54	58	59	70	54	48	56	59	60	53	70	62	55	58	48	48	59	41	46	58	52	62	60	63	58	55	58	63	56	63	47	52	48	47	56	60	62	61	68	62	71	63	54	64	55	47	60	56	51	66	48	58	47	44	54	69	65	60	55	55	57	47	63	64	55	48	62	53	52	55	54	56	68	58	50	64	60	57	44	61	61	43	58	70	67	57	53	42	67	44	65	60	59	43	61	59	66	48	58	61	52	57	45	73	59	65	54	46	60	67	51	57	60	59	55	59	52	69	65	68	71	44
59	62	71	53	65	62	66	53	54	54	52	55	46	48	58	68	63	66	57	49	59	47	61	66	59	67	46	61	57	57	55	59	64	55	61	47	60	50	58	57	57	42	52	66	52	44	52	58	58	49	50	53	47	61	58	56	51	66	64	61	68	45	46	57	50	61	47	33	65	69	45	55	55	69	49	76	58	52	71	52	51	63	60	52	53	51	58	61	61	58	53	53	67	66	70	68	48	67	61	59	69	75	57	63	55	52	67	53	53	43	54	55	42	63	63	76	63	66	60	66	54	63	58	61	47	60	53	49	51	58
62	50	50	59	55	57	53	66	61	56	60	56	41	50	70	62	57	48	56	56	68	56	47	64	76	60	61	62	57	54	60	52	64	63	58	60	57	63	53	57	52	56	53	56	54	50	65	55	79	75	56	59	50	55	49	56	60	39	48	43	63	69	62	60	54	67	45	52	51	50	52	57	55	52	60	64	57	75	61	63	60	65	55	56	56	54	48	48	43	74	49	54	43	49	60	59	58	73	50	51	60	56	57	57	57	48	61	53	57	49	68	48	63	53	66	45	49	63	51	62	48	59	52	54	62	69	53	65	48	53
42	54	63	58	58	63	63	40	62	64	56	59	68	65	62	61	54	63	63	54	50	49	48	64	55	58	66	66	49	59	63	62	80	54	61	48	65	62	56	71	50	63	55	56	43	65	51	63	55	55	62	63	52	69	67	52	60	58	60	54	59	49	67	46	50	49	62	61	59	54	57	59	62	59	49	59	50	73	61	58	45	56	45	55	44	58	51	73	65	53	42	58	50	44	51	68	53	57	57	55	50	52	40	73	68	49	60	51	60	50	58	64	63	63	60	49	42	56	54	48	56	57	67	63	50	59	52	62	59	70
59	61	59	54	58	60	50	44	71	55	68	62	61	63	66	60	50	63	46	55	48	55	66	63	67	50	57	50	53	51	60	44	55	66	55	61	61	53	51	57	57	52	53	55	50	55	67	50	66	49	55	57	54	64	59	49	53	60	74	59	64	67	48	46	58	54	59	41	60	57	44	67	64	57	48	61	49	58	50	42	49	52	53	53	58	41	58	49	57	52	62	48	53	66	44	64	60	43	53	72	50	61	70	37	60	52	58	47	58	65	47	62	63	50	58	46	60	53	51	43	46	47	60	52	52	62	45	53	53	66
48	66	57	64	45	45	61	51	64	52	49	80	64	47	67	64	68	61	67	45	66	57	48	53	60	59	58	56	56	50	62	58	56	52	57	61	52	67	50	47	42	56	64	53	64	51	64	59	47	45	55	63	54	69	63	54	64	48	56	49	45	59	59	38	51	63	64	63	58	45	53	60	63	74	54	55	41	50	52	51	55	71	60	53	54	46	51	65	57	52	67	57	51	64	45	68	43	52	43	55	69	61	52	42	49	70	64	58	61	53	55	42	62	65	53	55	60	62	63	49	61	62	62	52	77	54	59	56	52	57
45	49	43	44	45	58	53	67	53	67	43	58	73	53	51	68	53	46	61	50	53	49	60	57	53	53	57	67	49	55	57	55	60	62	48	51	61	45	66	62	59	72	66	60	62	64	52	60	56	67	42	48	55	63	66	56	37	67	57	50	61	57	53	49	55	51	49	48	58	41	61	62	57	36	55	60	68	49	55	62	54	48	58	67	61	66	52	62	66	59	46	56	62	55	66	53	51	59	57	54	69	54	51	56	57	50	55	58	65	52	63	60	54	52	56	64	60	62	55	44	58	52	60	45	54	57	65	61	46	56
57	68	65	66	52	57	48	64	48	60	80	45	66	52	53	46	63	65	57	50	73	58	59	53	45	49	59	51	53	67	55	61	59	59	53	43	73	51	48	59	48	32	40	41	49	54	52	63	63	59	60	50	59	58	52	63	71	64	51	65	58	69	50	55	48	43	46	54	57	54	48	67	61	69	58	54	48	64	55	55	59	49	43	50	80	62	58	61	55	46	53	59	42	45	40	55	67	65	47	53	68	63	64	57	65	61	53	63	57	55	65	57	65	70	63	46	70	49	64	55	55	59	50	46	54	60	53	52	58	62
57	51	61	61	54	49	54	59	49	50	47	55	61	68	63	59	51	56	67	45	62	64	54	66	61	45	49	53	65	59	55	53	61	56	47	52	64	56	60	58	60	48	56	64	56	53	51	42	61	58	55	56	61	66	53	68	51	59	57	55	43	59	54	49	49	52	56	59	59	52	48	52	48	57	59	44	52	57	60	52	48	55	59	58	47	64	51	57	53	61	46	58	58	49	54	51	68	51	42	59	57	50	69	57	55	55	58	60	60	66	49	52	47	54	63	66	59	39	68	61	49	59	58	45	57	63	62	67	65	54
57	54	63	58	59	52	61	63	62	48	47	56	60	48	45	57	51	53	59	52	52	53	55	59	58	63	47	56	48	36	55	49	53	59	66	51	69	56	72	70	76	52	69	48	51	63	53	69	54	44	41	71	54	53	53	52	47	56	47	41	54	55	57	48	64	50	67	56	69	58	60	47	49	63	53	57	55	53	58	50	66	67	46	46	49	51	54	57	72	60	46	52	52	54	55	48	52	47	60	74	54	53	60	54	62	55	70	51	65	43	62	58	50	66	62	39	62	65	66	61	58	62	55	57	49	71	63	61	49	58
47	69	58	76	59	59	63	67	61	66	59	65	56	55	46	57	61	62	57	32	76	67	58	54	67	50	45	49	62	60	55	56	54	64	51	65	56	60	53	42	57	42	53	47	57	42	52	52	56	61	48	59	51	54	49	58	60	59	47	67	48	52	72	53	62	53	50	68	52	52	63	57	43	54	60	37	49	43	53	57	51	72	52	58	53	45	66	54	55	47	47	56	57	52	54	50	48	52	66	60	46	51	57	58	43	65	75	42	50	47	53	52	69	56	39	58	53	68	52	52	59	57	62	55	59	60	47	58	63	55
46	56	55	71	55	53	43	58	54	64	50	64	62	60	72	50	60	45	48	57	52	54	53	63	60	64	53	61	47	54	59	68	61	63	61	59	52	56	59	67	56	52	50	56	67	65	53	61	62	73	56	48	60	55	64	48	52	57	81	61	58	51	50	56	64	59	57	66	64	63	56	65	37	50	66	52	65	61	53	47	49	65	47	45	61	56	57	53	59	61	48	54	63	60	57	56	57	47	52	59	63	54	59	49	45	68	63	72	56	61	48	64	62	39	46	45	64	57	70	54	53	56	47	62	57	55	53	56	67	56
57	61	50	65	55	47	62	64	60	48	60	54	47	50	54	55	56	42	56	56	55	50	58	60	60	56	41	54	61	53	62	70	48	64	59	53	49	59	70	47	53	53	50	61	53	42	71	63	66	56	38	53	57	51	63	41	46	53	53	65	54	55	54	66	49	47	53	52	51	58	67	42	56	65	69	56	57	54	72	61	65	52	53	56	48	46	51	61	57	38	60	46	49	64	72	61	69	41	65	48	55	58	68	56	70	54	58	56	38	38	57	46	52	68	48	59	60	53	61	62	49	63	64	74	59	46	60	45	41	47
53	63	57	48	60	44	47	65	51	49	72	55	45	58	56	65	42	56	53	68	44	57	47	40	67	57	56	62	72	61	57	51	64	59	56	51	50	52	65	51	44	56	50	49	64	56	64	44	58	60	60	62	70	61	50	43	65	52	47	63	54	58	62	63	55	45	65	49	56	58	71	53	49	63	53	41	49	54	59	45	48	53	60	64	52	57	50	48	44	57	55	58	46	60	56	61	56	57	51	64	76	63	57	60	46	52	61	50	56	56	52	61	64	49	73	47	59	57	49	56	58	58	65	51	61	55	64	45	56	47
60	51	65	51	65	67	64	60	60	59	56	53	63	62	76	67	47	65	53	55	57	47	76	54	60	46	57	54	45	59	64	55	62	58	53	45	56	58	63	42	50	69	43	79	58	52	56	44	64	67	62	49	52	56	53	59	54	55	45	43	59	61	43	63	56	64	47	64	61	60	65	55	66	58	55	62	57	54	49	55	53	64	60	54	67	74	63	63	61	57	53	47	48	45	59	50	60	51	61	58	70	41	48	51	39	58	58	59	57	57	46	61	58	55	63	60	49	62	62	42	44	55	48	56	59	49	48	60	62	60
44	57	49	66	54	64	58	63	57	61	56	53	47	64	56	53	55	71	61	59	60	56	55	51	52	59	62	63	61	56	81	47	48	52	63	58	52	68	60	57	55	60	67	71	44	61	53	61	45	58	60	65	59	64	45	66	63	52	53	48	56	67	48	53	46	60	41	52	53	51	68	61	70	70	56	66	61	61	59	54	65	69	61	58	58	57	59	55	58	42	49	47	51	60	52	51	63	48	60	58	53	64	60	48	65	43	57	53	54	72	58	60	54	52	56	66	49	62	59	59	65	49	58	55	55	49	50	47	44	59
45	65	53	47	58	56	58	52	57	62	65	54	66	50	62	42	50	55	56	64	71	53	51	52	84	48	52	54	56	56	38	48	55	45	66	62	46	49	61	63	61	62	61	52	63	79	60	57	52	69	52	58	54	55	57	58	48	63	60	43	52	56	58	50	52	56	46	65	68	51	48	53	54	54	60	61	63	48	62	58	64	44	49	65	53	67	49	52	65	48	46	66	55	58	45	51	49	66	50	48	64	67	60	52	49	54	53	58	64	64	56	60	54	55	52	50	58	74	54	61	63	62	52	51	50	54	52	45	53	55
58	58	57	49	72	56	60	56	52	53	55	51	53	47	72	61	48	56	49	45	71	56	57	56	47	57	52	72	55	57	49	63	58	55	53	52	64	54	48	49	52	66	58	44	58	58	52	49	54	64	51	58	54	52	60	57	50	53	46	47	46	58	53	58	58	50	64	56	54	50	52	48	73	60	58	57	61	54	48	60	49	57	58	46	55	66	54	58	65	66	61	60	61	59	57	53	46	59	56	54	65	48	65	64	43	48	64	50	51	44	61	50	69	54	61	62	55	59	46	66	48	54	53	56	54	67	42	58	58	57
52	54	52	64	56	54	60	49	54	64	65	58	54	56	62	66	64	52	56	52	68	59	54	50	52	46	60	57	63	51	59	72	49	46	50	62	56	62	52	55	73	59	65	69	68	49	64	50	60	52	48	47	61	50	39	61	63	59	51	55	56	52	57	51	57	60	57	52	53	54	52	57	59	57	48	56	39	64	53	52	62	77	45	59	76	61	57	59	57	54	43	58	48	53	43	57	56	59	58	54	64	70	50	57	59	61	55	60	53	42	67	67	51	70	55	72	62	58	50	41	53	67	51	55	53	59	61	72	58	77
59	55	60	54	55	58	70	63	57	56	52	68	57	46	65	55	56	55	64	48	70	52	65	62	71	56	54	69	42	61	70	49	53	60	64	50	57	60	55	53	63	56	60	53	59	47	49	44	61	72	69	60	72	56	55	49	68	53	68	48	65	44	52	47	60	53	67	62	49	54	53	60	61	59	46	51	52	38	54	60	70	55	65	58	50	61	58	62	57	64	63	60	40	65	59	55	60	49	55	62	66	36	47	66	53	57	64	53	61	56	57	64	65	60	55	59	62	51	59	71	60	67	59	57	61	57	52	63	61	61
56	64	72	64	57	48	58	62	65	53	41	54	48	58	50	62	52	62	53	65	57	60	45	41	58	47	51	60	55	55	49	50	62	61	59	52	72	67	59	47	67	64	41	50	60	59	53	54	67	56	52	62	46	64	58	65	63	53	56	47	59	60	69	67	49	63	59	50	51	53	63	66	50	51	56	58	48	70	49	57	55	59	48	57	57	61	49	59	64	43	50	59	45	68	59	65	61	56	72	71	59	62	57	65	63	59	59	62	60	62	63	60	51	46	64	45	60	56	53	59	60	58	53	44	56	48	60	74	64	65
62	43	69	62	52	53	50	58	66	57	57	63	43	62	71	49	67	54	57	56	43	55	52	55	58	59	61	57	49	58	65	54	51	61	68	62	47	64	58	52	48	54	44	67	50	50	61	47	73	60	59	43	67	63	59	66	61	48	57	39	55	66	72	48	56	59	46	52	63	55	45	48	61	74	67	53	50	50	65	50	57	50	57	57	53	61	61	54	60	62	59	52	84	51	54	51	52	74	52	68	56	60	62	63	65	70	57	57	64	49	46	65	72	61	50	63	55	53	50	60	54	49	45	59	52	68	49	56	47	55
52	51	40	61	61	51	62	51	56	53	51	52	57	53	56	70	61	57	44	56	56	53	44	47	69	76	55	55	67	57	54	70	45	60	47	54	55	65	49	73	59	58	60	52	59	69	56	53	57	44	47	53	52	61	63	77	48	55	62	53	63	65	57	63	57	64	57	65	67	51	51	50	51	49	55	59	55	53	49	57	54	56	72	44	51	44	57	40	52	61	59	53	65	63	54	49	70	64	65	53	50	48	61	69	52	49	55	57	54	65	60	63	70	54	50	56	53	57	67	54	68	49	56	58	45	65	61	45	47	57
67	40	69	65	49	72	46	62	56	71	63	57	48	62	49	58	52	53	51	53	59	55	65	55	50	48	53	41	59	63	57	52	59	64	54	56	49	48	59	45	60	54	68	67	58	44	60	57	44	48	58	51	62	54	47	62	52	53	60	54	53	41	61	61	51	48	51	44	55	50	51	70	45	60	51	51	64	58	50	64	55	52	42	55	63	57	47	68	60	51	57	52	66	65	53	51	53	60	51	55	68	53	44	52	64	61	58	61	45	68	56	65	50	64	53	63	58	54	52	62	53	47	55	58	69	55	53	62	50	54
50	54	54	49	49	55	62	51	67	59	49	58	53	55	62	59	50	82	45	57	40	56	49	59	57	48	64	66	62	54	58	53	56	61	62	56	60	52	48	78	54	54	61	67	59	61	56	58	63	70	48	54	56	62	50	64	64	55	54	65	56	57	61	53	64	48	60	46	45	63	51	51	66	56	62	51	54	64	50	62	65	63	58	40	59	60	58	58	71	64	56	48	51	62	58	64	53	50	46	65	63	50	58	51	46	39	57	41	70	61	68	60	51	59	59	59	59	64	49	46	67	47	60	59	57	56	54	49	71	58
68	51	50	48	61	51	60	51	62	56	58	52	54	56	67	58	44	54	56	65	58	71	73	73	55	49	48	51	64	49	49	44	37	64	54	57	60	62	48	46	40	49	62	52	59	47	60	60	53	54	59	51	50	59	68	52	71	67	46	56	60	60	68	66	55	54	47	53	62	64	57	53	53	44	63	48	62	56	58	64	67	55	58	52	60	57	63	51	57	63	59	58	48	43	46	64	51	64	60	54	52	59	69	58	62	62	51	59	44	46	49	46	59	57	65	49	78	63	63	53	65	58	46	54	58	62	54	50	63	45
50	63	48	37	67	48	60	71	53	42	50	57	64	61	55	52	65	51	58	66	61	64	58	51	57	53	64	55	53	72	51	56	52	62	62	59	46	65	66	51	46	51	44	45	53	66	56	57	53	49	76	62	66	54	51	56	65	54	52	58	62	43	61	59	73	65	44	43	67	62	63	59	56	61	64	50	68	65	56	49	55	45	61	66	45	80	63	56	48	61	49	57	58	46	43	57	69	57	66	62	70	66	49	65	62	59	54	59	55	61	53	37	56	64	70	56	53	60	60	59	52	69	62	76	52	66	61	63	57	66
58	49	55	55	45	59	56	54	49	50	50	52	54	56	57	61	51	63	60	56	60	58	74	44	60	72	56	44	59	53	54	60	48	47	68	53	63	62	53	64	77	61	63	54	62	57	52	67	51	64	61	65	62	46	58	53	74	56	62	52	64	71	63	58	49	66	53	55	55	55	58	57	60	57	67	52	55	50	57	50	62	59	52	55	63	53	48	54	67	62	56	54	49	74	49	54	58	55	51	50	46	54	61	59	72	56	66	52	67	60	44	52	58	57	54	63	48	58	59	58	51	56	44	58	51	49	62	55	69	47
60	52	58	51	54	51	55	46	54	57	57	55	47	53	52	63	48	55	49	51	53	52	68	52	57	52	70	54	62	49	65	62	43	48	54	69	80	59	52	66	53	50	69	54	60	57	58	63	58	70	54	62	51	67	65	64	51	52	48	54	44	72	58	53	66	60	57	54	58	58	60	53	64	56	47	52	45	49	46	42	54	63	71	57	58	52	69	53	56	46	58	57	58	55	60	51	57	62	52	48	59	46	55	54	50	58	52	62	61	64	69	72	54	54	47	48	58	44	61	52	47	67	59	58	65	53	63	56	54	69
53	59	55	58	53	49	72	53	71	43	55	63	53	49	48	42	55	51	73	49	49	59	63	52	54	64	59	69	52	55	67	62	67	57	65	62	68	64	55	61	55	63	58	60	47	42	58	49	64	63	54	54	68	58	50	62	47	57	68	65	61	54	61	65	57	53	63	53	48	55	67	64	45	44	50	56	55	45	60	59	60	46	57	45	54	52	71	65	55	61	64	63	59	49	55	68	55	38	64	66	59	50	51	61	55	71	66	56	55	59	68	55	41	65	61	48	65	70	50	56	46	53	61	67	68	61	50	52	57	53
53	52	52	56	67	52	66	60	70	44	51	61	63	56	66	57	56	59	63	47	62	72	60	52	68	57	45	49	60	65	52	47	56	57	48	60	63	58	56	59	55	65	62	47	49	46	41	53	57	70	59	65	64	69	59	52	64	57	46	63	46	63	61	66	59	60	56	51	59	69	53	62	54	48	57	70	53	67	50	40	65	56	58	64	60	54	57	52	49	60	62	63	59	62	46	72	49	68	67	41	61	49	55	57	58	55	54	49	60	62	70	65	58	59	44	53	60	70	56	59	48	78	52	42	57	65	54	64	51	54
54	59	59	44	56	40	50	51	48	57	53	54	57	70	54	57	43	51	57	55	62	54	52	57	56	50	56	56	54	47	46	68	42	44	46	64	49	52	49	63	54	65	59	45	54	60	51	63	42	69	67	55	56	60	52	52	63	38	47	61	52	42	63	62	48	50	51	45	51	55	69	51	55	49	67	66	44	55	61	46	75	49	58	74	56	64	62	56	69	72	37	68	65	52	54	62	47	57	56	58	56	52	74	60	60	68	54	61	63	60	51	67	65	65	49	53	45	54	60	75	65	55	62	59	63	42	73	53	52	55
81	57	52	55	45	47	58	47	57	65	51	54	53	45	56	52	61	50	50	64	48	37	58	61	55	50	49	46	51	43	51	47	59	36	60	65	57	67	45	56	61	61	55	53	60	54	64	59	60	66	60	52	64	59	48	68	56	52	50	70	57	49	54	73	61	50	56	61	56	64	58	52	53	63	46	49	54	47	50	62	59	64	59	47	47	54	66	74	47	52	69	55	53	64	50	58	41	66	57	70	57	72	64	57	58	54	38	54	61	52	73	59	58	49	44	60	44	63	61	55	65	53	47	52	58	59	65	61	63	61
117	72	64	73	69	54	56	69	55	51	53	67	55	48	59	45	55	51	40	51	67	47	53	47	64	82	44	50	42	60	50	77	52	61	51	64	67	58	54	68	52	53	63	56	58	65	58	70	59	45	48	61	62	43	58	65	56	53	59	50	56	61	58	45	67	51	48	51	54	60	75	44	49	56	52	56	55	56	58	49	55	68	56	74	65	48	51	64	59	59	70	55	56	55	55	48	51	44	56	44	53	61	70	55	70	55	59	64	50	64	53	45	62	51	54	51	47	46	65	54	67	60	54	53	56	66	57	56	61	43
